ProductKey,OrderDate,ShipDate,CustomerKey,PromotionKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt
344,2/24/2018,2/28/2018,11243,1,10,SO44032,1,1,3399.99,1912.1544,3399.99,271.9992
314,2/24/2018,2/28/2018,16693,1,9,SO44033,1,1,3578.27,2171.2942,3578.27,286.2616
313,2/24/2018,2/28/2018,16702,1,9,SO44034,1,1,3578.27,2171.2942,3578.27,286.2616
312,2/24/2018,2/28/2018,16707,1,9,SO44035,1,1,3578.27,2171.2942,3578.27,286.2616
310,2/24/2018,2/28/2018,17046,1,9,SO44036,1,1,3578.27,2171.2942,3578.27,286.2616
328,2/24/2018,2/28/2018,25272,1,9,SO44037,1,1,699.0982,413.1463,699.0982,55.9279
344,2/24/2018,2/28/2018,25868,1,4,SO44038,1,1,3399.99,1912.1544,3399.99,271.9992
342,2/25/2018,3/1/2018,17971,1,7,SO44039,1,1,699.0982,413.1463,699.0982,55.9279
351,2/25/2018,3/1/2018,11057,1,9,SO44040,1,1,3374.99,1898.0944,3374.99,269.9992
313,2/25/2018,3/1/2018,16742,1,9,SO44041,1,1,3578.27,2171.2942,3578.27,286.2616
313,2/26/2018,3/2/2018,13678,1,10,SO44042,1,2,1789.135,2171.2942,3578.27,286.2616
311,2/26/2018,3/2/2018,13679,1,10,SO44043,1,2,1789.135,2171.2942,3578.27,286.2616
314,2/26/2018,3/2/2018,13690,1,10,SO44044,1,2,1789.135,2171.2942,3578.27,286.2616
344,2/26/2018,3/2/2018,28394,1,7,SO44045,1,2,1699.995,1912.1544,3399.99,271.9992
313,2/26/2018,3/2/2018,28064,1,1,SO44046,1,2,1789.135,2171.2942,3578.27,286.2616
344,2/26/2018,3/2/2018,25878,1,4,SO44047,1,2,1699.995,1912.1544,3399.99,271.9992
314,2/26/2018,3/2/2018,16713,1,9,SO44048,1,2,1789.135,2171.2942,3578.27,286.2616
314,2/27/2018,3/3/2018,13538,1,8,SO44049,1,4,894.5675,2171.2942,3578.27,286.2616
310,2/27/2018,3/3/2018,17050,1,9,SO44050,1,4,894.5675,2171.2942,3578.27,286.2616
310,2/28/2018,3/4/2018,13691,1,10,SO44051,1,1,3578.27,2171.2942,3578.27,286.2616
314,2/28/2018,3/4/2018,16637,1,9,SO44052,1,1,3578.27,2171.2942,3578.27,286.2616
338,2/28/2018,3/5/2018,19329,1,8,SO44053,1,1,699.0982,413.1463,699.0982,55.9279
314,2/28/2018,3/5/2018,13542,1,8,SO44054,1,1,3578.27,2171.2942,3578.27,286.2616
310,2/28/2018,3/5/2018,13543,1,8,SO44055,1,1,3578.27,2171.2942,3578.27,286.2616
314,2/28/2018,3/5/2018,13559,1,8,SO44056,1,1,3578.27,2171.2942,3578.27,286.2616
338,2/28/2018,3/5/2018,14577,1,1,SO44057,1,1,699.0982,413.1463,699.0982,55.9279
350,2/28/2018,3/5/2018,11056,1,9,SO44058,1,1,3374.99,1898.0944,3374.99,269.9992
313,2/28/2018,3/5/2018,16688,1,9,SO44059,1,1,3578.27,2171.2942,3578.27,286.2616
342,2/28/2018,3/5/2018,25273,1,9,SO44060,1,1,699.0982,413.1463,699.0982,55.9279
310,2/28/2018,3/6/2018,27919,1,1,SO44061,1,1,3578.27,2171.2942,3578.27,286.2616
310,2/28/2018,3/6/2018,28041,1,1,SO44062,1,1,3578.27,2171.2942,3578.27,286.2616
344,2/28/2018,3/6/2018,11240,1,10,SO44063,1,1,3399.99,1912.1544,3399.99,271.9992
310,2/28/2018,3/6/2018,22050,1,6,SO44064,1,1,3578.27,2171.2942,3578.27,286.2616
310,2/28/2018,3/6/2018,28062,1,4,SO44065,1,1,3578.27,2171.2942,3578.27,286.2616
344,2/28/2018,3/6/2018,25867,1,4,SO44066,1,1,3399.99,1912.1544,3399.99,271.9992
310,2/28/2018,3/6/2018,17049,1,9,SO44067,1,1,3578.27,2171.2942,3578.27,286.2616
313,2/28/2018,3/7/2018,13541,1,8,SO44068,1,1,3578.27,2171.2942,3578.27,286.2616
349,2/28/2018,3/7/2018,28395,1,7,SO44069,1,1,3374.99,1898.0944,3374.99,269.9992
349,2/28/2018,3/7/2018,19829,1,6,SO44070,1,1,3374.99,1898.0944,3374.99,269.9992
313,2/28/2018,3/7/2018,16691,1,9,SO44071,1,1,3578.27,2171.2942,3578.27,286.2616
311,2/28/2018,3/7/2018,16656,1,9,SO44072,1,1,3578.27,2171.2942,3578.27,286.2616
351,2/28/2018,3/7/2018,11044,1,9,SO44073,1,1,3374.99,1898.0944,3374.99,269.9992
310,3/1/2018,3/8/2018,13821,1,10,SO44134,1,1,3578.27,2171.2942,3578.27,286.2616
310,3/1/2018,3/8/2018,28156,1,4,SO44135,1,1,3578.27,2171.2942,3578.27,286.2616
311,3/1/2018,3/8/2018,22114,1,6,SO44136,1,1,3578.27,2171.2942,3578.27,286.2616
314,3/1/2018,3/8/2018,17328,1,9,SO44137,1,1,3578.27,2171.2942,3578.27,286.2616
310,3/2/2018,3/9/2018,13765,1,10,SO44138,1,2,1789.135,2171.2942,3578.27,286.2616
311,3/2/2018,3/9/2018,13792,1,10,SO44139,1,2,1789.135,2171.2942,3578.27,286.2616
311,3/2/2018,3/9/2018,12221,1,7,SO44140,1,2,1789.135,2171.2942,3578.27,286.2616
313,3/2/2018,3/9/2018,13572,1,8,SO44141,1,2,1789.135,2171.2942,3578.27,286.2616
313,3/2/2018,3/9/2018,22058,1,6,SO44142,1,2,1789.135,2171.2942,3578.27,286.2616
313,3/2/2018,3/9/2018,28145,1,4,SO44143,1,2,1789.135,2171.2942,3578.27,286.2616
312,3/2/2018,3/9/2018,17071,1,9,SO44144,1,2,1789.135,2171.2942,3578.27,286.2616
310,3/2/2018,3/9/2018,17309,1,9,SO44145,1,2,1789.135,2171.2942,3578.27,286.2616
313,3/2/2018,3/9/2018,17310,1,9,SO44146,1,2,1789.135,2171.2942,3578.27,286.2616
310,3/2/2018,3/9/2018,17320,1,9,SO44147,1,2,1789.135,2171.2942,3578.27,286.2616
310,3/3/2018,3/10/2018,28172,1,4,SO44148,1,4,894.5675,2171.2942,3578.27,286.2616
312,3/3/2018,3/10/2018,17242,1,9,SO44149,1,4,894.5675,2171.2942,3578.27,286.2616
312,3/3/2018,3/10/2018,17315,1,9,SO44150,1,4,894.5675,2171.2942,3578.27,286.2616
328,3/3/2018,3/10/2018,25558,1,9,SO44151,1,4,174.7745,413.1463,699.0982,55.9279
346,3/4/2018,3/11/2018,11334,1,10,SO44152,1,1,3399.99,1912.1544,3399.99,271.9992
312,3/4/2018,3/11/2018,28168,1,4,SO44153,1,1,3578.27,2171.2942,3578.27,286.2616
311,3/4/2018,3/11/2018,28181,1,1,SO44154,1,1,3578.27,2171.2942,3578.27,286.2616
313,3/4/2018,3/11/2018,28131,1,4,SO44155,1,1,3578.27,2171.2942,3578.27,286.2616
346,3/4/2018,3/11/2018,25887,1,1,SO44156,1,1,3399.99,1912.1544,3399.99,271.9992
314,3/4/2018,3/11/2018,17055,1,9,SO44157,1,1,3578.27,2171.2942,3578.27,286.2616
311,3/5/2018,3/12/2018,13567,1,8,SO44158,1,1,3578.27,2171.2942,3578.27,286.2616
311,3/5/2018,3/12/2018,28182,1,4,SO44159,1,1,3578.27,2171.2942,3578.27,286.2616
312,3/5/2018,3/12/2018,28186,1,1,SO44160,1,1,3578.27,2171.2942,3578.27,286.2616
314,3/6/2018,3/13/2018,13772,1,10,SO44161,1,1,3578.27,2171.2942,3578.27,286.2616
311,3/6/2018,3/13/2018,28185,1,4,SO44162,1,1,3578.27,2171.2942,3578.27,286.2616
314,3/6/2018,3/13/2018,28193,1,4,SO44163,1,1,3578.27,2171.2942,3578.27,286.2616
310,3/6/2018,3/13/2018,28088,1,4,SO44164,1,1,3578.27,2171.2942,3578.27,286.2616
313,3/6/2018,3/13/2018,17065,1,9,SO44165,1,1,3578.27,2171.2942,3578.27,286.2616
338,3/6/2018,3/13/2018,14581,1,1,SO44166,1,1,699.0982,413.1463,699.0982,55.9279
314,3/6/2018,3/13/2018,17308,1,9,SO44167,1,1,3578.27,2171.2942,3578.27,286.2616
313,3/7/2018,3/14/2018,12211,1,7,SO44168,1,1,3578.27,2171.2942,3578.27,286.2616
311,3/7/2018,3/14/2018,28179,1,1,SO44169,1,1,3578.27,2171.2942,3578.27,286.2616
314,3/7/2018,3/14/2018,28183,1,4,SO44170,1,1,3578.27,2171.2942,3578.27,286.2616
313,3/7/2018,3/14/2018,28112,1,4,SO44171,1,1,3578.27,2171.2942,3578.27,286.2616
338,3/7/2018,3/14/2018,14584,1,4,SO44172,1,1,699.0982,413.1463,699.0982,55.9279
312,3/8/2018,3/15/2018,13784,1,10,SO44173,1,1,3578.27,2171.2942,3578.27,286.2616
311,3/8/2018,3/15/2018,17229,1,9,SO44174,1,1,3578.27,2171.2942,3578.27,286.2616
313,3/8/2018,3/15/2018,17246,1,9,SO44175,1,1,3578.27,2171.2942,3578.27,286.2616
314,3/9/2018,3/16/2018,12220,1,7,SO44176,1,2,1789.135,2171.2942,3578.27,286.2616
350,3/9/2018,3/16/2018,11337,1,10,SO44177,1,2,1687.495,1898.0944,3374.99,269.9992
312,3/9/2018,3/16/2018,28097,1,4,SO44178,1,2,1789.135,2171.2942,3578.27,286.2616
350,3/9/2018,3/16/2018,25888,1,1,SO44179,1,2,1687.495,1898.0944,3374.99,269.9992
347,3/9/2018,3/16/2018,11058,1,9,SO44180,1,2,1699.995,1912.1544,3399.99,271.9992
312,3/9/2018,3/16/2018,17294,1,9,SO44181,1,2,1789.135,2171.2942,3578.27,286.2616
310,3/9/2018,3/16/2018,17299,1,9,SO44182,1,2,1789.135,2171.2942,3578.27,286.2616
310,3/10/2018,3/17/2018,28158,1,4,SO44183,1,4,894.5675,2171.2942,3578.27,286.2616
314,3/10/2018,3/17/2018,17247,1,9,SO44184,1,4,894.5675,2171.2942,3578.27,286.2616
310,3/10/2018,3/17/2018,17280,1,9,SO44185,1,4,894.5675,2171.2942,3578.27,286.2616
347,3/12/2018,3/19/2018,25889,1,4,SO44186,1,1,3399.99,1912.1544,3399.99,271.9992
313,3/12/2018,3/19/2018,17069,1,9,SO44187,1,1,3578.27,2171.2942,3578.27,286.2616
334,3/13/2018,3/20/2018,20052,1,10,SO44188,1,1,699.0982,413.1463,699.0982,55.9279
322,3/13/2018,3/20/2018,20054,1,10,SO44189,1,1,699.0982,413.1463,699.0982,55.9279
348,3/13/2018,3/20/2018,11061,1,9,SO44190,1,1,3374.99,1898.0944,3374.99,269.9992
310,3/13/2018,3/20/2018,17248,1,9,SO44191,1,1,3578.27,2171.2942,3578.27,286.2616
312,3/14/2018,3/21/2018,13570,1,8,SO44192,1,1,3578.27,2171.2942,3578.27,286.2616
312,3/14/2018,3/21/2018,28164,1,4,SO44193,1,1,3578.27,2171.2942,3578.27,286.2616
310,3/14/2018,3/21/2018,17064,1,9,SO44194,1,1,3578.27,2171.2942,3578.27,286.2616
313,3/14/2018,3/21/2018,17249,1,9,SO44195,1,1,3578.27,2171.2942,3578.27,286.2616
314,3/14/2018,3/21/2018,17295,1,9,SO44196,1,1,3578.27,2171.2942,3578.27,286.2616
312,3/15/2018,3/22/2018,28096,1,4,SO44197,1,1,3578.27,2171.2942,3578.27,286.2616
310,3/15/2018,3/22/2018,28150,1,4,SO44198,1,1,3578.27,2171.2942,3578.27,286.2616
313,3/15/2018,3/22/2018,17259,1,9,SO44199,1,1,3578.27,2171.2942,3578.27,286.2616
311,3/15/2018,3/22/2018,17312,1,9,SO44200,1,1,3578.27,2171.2942,3578.27,286.2616
313,3/16/2018,3/23/2018,12254,1,7,SO44201,1,2,1789.135,2171.2942,3578.27,286.2616
311,3/16/2018,3/23/2018,28159,1,4,SO44202,1,2,1789.135,2171.2942,3578.27,286.2616
312,3/16/2018,3/23/2018,28149,1,4,SO44203,1,2,1789.135,2171.2942,3578.27,286.2616
336,3/16/2018,3/23/2018,14580,1,4,SO44204,1,2,349.5491,413.1463,699.0982,55.9279
312,3/16/2018,3/23/2018,17285,1,9,SO44205,1,2,1789.135,2171.2942,3578.27,286.2616
347,3/17/2018,3/24/2018,11250,1,10,SO44206,1,4,849.9975,1912.1544,3399.99,271.9992
313,3/17/2018,3/24/2018,28162,1,4,SO44207,1,4,894.5675,2171.2942,3578.27,286.2616
347,3/17/2018,3/24/2018,25879,1,4,SO44208,1,4,849.9975,1912.1544,3399.99,271.9992
311,3/17/2018,3/24/2018,17257,1,9,SO44209,1,4,894.5675,2171.2942,3578.27,286.2616
310,3/18/2018,3/25/2018,13783,1,10,SO44210,1,1,3578.27,2171.2942,3578.27,286.2616
313,3/18/2018,3/25/2018,28154,1,4,SO44211,1,1,3578.27,2171.2942,3578.27,286.2616
312,3/18/2018,3/25/2018,28170,1,4,SO44212,1,1,3578.27,2171.2942,3578.27,286.2616
310,3/18/2018,3/25/2018,17351,1,9,SO44213,1,1,3578.27,2171.2942,3578.27,286.2616
311,3/18/2018,3/25/2018,17332,1,9,SO44214,1,1,3578.27,2171.2942,3578.27,286.2616
312,3/19/2018,3/26/2018,28180,1,1,SO44215,1,1,3578.27,2171.2942,3578.27,286.2616
314,3/19/2018,3/26/2018,13560,1,8,SO44216,1,1,3578.27,2171.2942,3578.27,286.2616
310,3/19/2018,3/26/2018,28148,1,1,SO44217,1,1,3578.27,2171.2942,3578.27,286.2616
311,3/19/2018,3/26/2018,22109,1,6,SO44218,1,1,3578.27,2171.2942,3578.27,286.2616
338,3/19/2018,3/26/2018,14590,1,4,SO44219,1,1,699.0982,413.1463,699.0982,55.9279
345,3/19/2018,3/26/2018,11060,1,9,SO44220,1,1,3399.99,1912.1544,3399.99,271.9992
314,3/19/2018,3/26/2018,17255,1,9,SO44221,1,1,3578.27,2171.2942,3578.27,286.2616
311,3/19/2018,3/26/2018,17258,1,9,SO44222,1,1,3578.27,2171.2942,3578.27,286.2616
310,3/20/2018,3/27/2018,13847,1,10,SO44223,1,1,3578.27,2171.2942,3578.27,286.2616
314,3/20/2018,3/27/2018,28166,1,4,SO44224,1,1,3578.27,2171.2942,3578.27,286.2616
322,3/21/2018,3/28/2018,20060,1,10,SO44225,1,1,699.0982,413.1463,699.0982,55.9279
313,3/21/2018,3/28/2018,12255,1,7,SO44226,1,1,3578.27,2171.2942,3578.27,286.2616
349,3/21/2018,3/28/2018,28401,1,7,SO44227,1,1,3374.99,1898.0944,3374.99,269.9992
344,3/21/2018,3/28/2018,11333,1,10,SO44228,1,1,3399.99,1912.1544,3399.99,271.9992
344,3/21/2018,3/28/2018,25886,1,1,SO44229,1,1,3399.99,1912.1544,3399.99,271.9992
312,3/21/2018,3/28/2018,17241,1,9,SO44230,1,1,3578.27,2171.2942,3578.27,286.2616
334,3/21/2018,3/28/2018,17973,1,7,SO44231,1,1,699.0982,413.1463,699.0982,55.9279
312,3/21/2018,3/28/2018,17334,1,9,SO44232,1,1,3578.27,2171.2942,3578.27,286.2616
310,3/22/2018,3/29/2018,13841,1,10,SO44233,1,1,3578.27,2171.2942,3578.27,286.2616
312,3/22/2018,3/29/2018,28184,1,4,SO44234,1,1,3578.27,2171.2942,3578.27,286.2616
313,3/22/2018,3/29/2018,22117,1,6,SO44235,1,1,3578.27,2171.2942,3578.27,286.2616
312,3/22/2018,3/29/2018,28191,1,1,SO44236,1,1,3578.27,2171.2942,3578.27,286.2616
310,3/22/2018,3/29/2018,17056,1,9,SO44237,1,1,3578.27,2171.2942,3578.27,286.2616
311,3/22/2018,3/29/2018,17079,1,9,SO44238,1,1,3578.27,2171.2942,3578.27,286.2616
311,3/23/2018,3/30/2018,12217,1,7,SO44239,1,2,1789.135,2171.2942,3578.27,286.2616
311,3/23/2018,3/30/2018,13580,1,8,SO44240,1,2,1789.135,2171.2942,3578.27,286.2616
313,3/23/2018,3/30/2018,28155,1,4,SO44241,1,2,1789.135,2171.2942,3578.27,286.2616
313,3/23/2018,3/30/2018,28163,1,1,SO44242,1,2,1789.135,2171.2942,3578.27,286.2616
312,3/23/2018,3/30/2018,17278,1,9,SO44243,1,2,1789.135,2171.2942,3578.27,286.2616
312,3/23/2018,3/30/2018,17329,1,9,SO44244,1,2,1789.135,2171.2942,3578.27,286.2616
330,3/23/2018,3/30/2018,25556,1,9,SO44245,1,2,349.5491,413.1463,699.0982,55.9279
312,3/24/2018,4/1/2018,12219,1,7,SO44246,1,4,894.5675,2171.2942,3578.27,286.2616
310,3/24/2018,4/1/2018,17233,1,9,SO44247,1,4,894.5675,2171.2942,3578.27,286.2616
313,3/24/2018,4/1/2018,17240,1,9,SO44248,1,4,894.5675,2171.2942,3578.27,286.2616
313,3/25/2018,4/2/2018,13845,1,10,SO44249,1,1,3578.27,2171.2942,3578.27,286.2616
312,3/25/2018,4/2/2018,28167,1,4,SO44250,1,1,3578.27,2171.2942,3578.27,286.2616
311,3/25/2018,4/2/2018,28190,1,4,SO44251,1,1,3578.27,2171.2942,3578.27,286.2616
312,3/26/2018,4/3/2018,13777,1,10,SO44252,1,1,3578.27,2171.2942,3578.27,286.2616
310,3/26/2018,4/3/2018,28099,1,4,SO44253,1,1,3578.27,2171.2942,3578.27,286.2616
314,3/26/2018,4/3/2018,28142,1,1,SO44254,1,1,3578.27,2171.2942,3578.27,286.2616
340,3/26/2018,4/3/2018,14585,1,4,SO44255,1,1,699.0982,413.1463,699.0982,55.9279
312,3/26/2018,4/3/2018,17232,1,9,SO44256,1,1,3578.27,2171.2942,3578.27,286.2616
313,3/27/2018,4/4/2018,12212,1,7,SO44257,1,1,3578.27,2171.2942,3578.27,286.2616
310,3/27/2018,4/4/2018,13579,1,8,SO44258,1,1,3578.27,2171.2942,3578.27,286.2616
312,3/27/2018,4/4/2018,28171,1,1,SO44259,1,1,3578.27,2171.2942,3578.27,286.2616
312,3/27/2018,4/4/2018,28194,1,1,SO44260,1,1,3578.27,2171.2942,3578.27,286.2616
312,3/27/2018,4/4/2018,22112,1,6,SO44261,1,1,3578.27,2171.2942,3578.27,286.2616
322,3/27/2018,4/4/2018,20149,1,10,SO44262,1,1,699.0982,413.1463,699.0982,55.9279
310,3/27/2018,4/4/2018,17279,1,9,SO44263,1,1,3578.27,2171.2942,3578.27,286.2616
313,3/27/2018,4/4/2018,17286,1,9,SO44264,1,1,3578.27,2171.2942,3578.27,286.2616
320,3/27/2018,4/4/2018,25557,1,9,SO44265,1,1,699.0982,413.1463,699.0982,55.9279
336,3/27/2018,4/4/2018,25559,1,9,SO44266,1,1,699.0982,413.1463,699.0982,55.9279
336,3/28/2018,4/5/2018,19339,1,8,SO44267,1,1,699.0982,413.1463,699.0982,55.9279
312,3/28/2018,4/5/2018,13820,1,10,SO44268,1,1,3578.27,2171.2942,3578.27,286.2616
326,3/29/2018,4/6/2018,14589,1,4,SO44269,1,1,699.0982,413.1463,699.0982,55.9279
314,3/30/2018,4/7/2018,13794,1,10,SO44270,1,2,1789.135,2171.2942,3578.27,286.2616
314,3/30/2018,4/7/2018,13846,1,10,SO44271,1,2,1789.135,2171.2942,3578.27,286.2616
311,3/30/2018,4/7/2018,12256,1,7,SO44272,1,2,1789.135,2171.2942,3578.27,286.2616
311,3/30/2018,4/7/2018,28147,1,4,SO44273,1,2,1789.135,2171.2942,3578.27,286.2616
314,3/30/2018,4/7/2018,28152,1,4,SO44274,1,2,1789.135,2171.2942,3578.27,286.2616
311,3/30/2018,4/7/2018,17256,1,9,SO44275,1,2,1789.135,2171.2942,3578.27,286.2616
313,3/30/2018,4/7/2018,17277,1,9,SO44276,1,2,1789.135,2171.2942,3578.27,286.2616
311,3/30/2018,4/7/2018,17288,1,9,SO44277,1,2,1789.135,2171.2942,3578.27,286.2616
310,3/30/2018,4/7/2018,17293,1,9,SO44278,1,2,1789.135,2171.2942,3578.27,286.2616
313,3/30/2018,4/7/2018,17326,1,9,SO44279,1,2,1789.135,2171.2942,3578.27,286.2616
314,4/1/2018,4/8/2018,14429,1,10,SO44320,1,4,894.5675,2171.2942,3578.27,286.2616
311,4/1/2018,4/8/2018,28222,1,1,SO44321,1,4,894.5675,2171.2942,3578.27,286.2616
328,4/1/2018,4/8/2018,17975,1,7,SO44322,1,4,174.7745,413.1463,699.0982,55.9279
344,4/1/2018,4/8/2018,11072,1,9,SO44323,1,4,849.9975,1912.1544,3399.99,271.9992
311,4/2/2018,4/9/2018,12267,1,7,SO44324,1,1,3578.27,2171.2942,3578.27,286.2616
351,4/2/2018,4/9/2018,11095,1,9,SO44325,1,1,3374.99,1898.0944,3374.99,269.9992
312,4/2/2018,4/9/2018,17728,1,9,SO44326,1,1,3578.27,2171.2942,3578.27,286.2616
314,4/3/2018,4/10/2018,28598,1,4,SO44327,1,1,3578.27,2171.2942,3578.27,286.2616
310,4/3/2018,4/10/2018,17921,1,9,SO44328,1,1,3578.27,2171.2942,3578.27,286.2616
311,4/3/2018,4/10/2018,17904,1,9,SO44329,1,1,3578.27,2171.2942,3578.27,286.2616
312,4/3/2018,4/10/2018,28199,1,4,SO44330,1,1,3578.27,2171.2942,3578.27,286.2616
311,4/4/2018,4/11/2018,28257,1,1,SO44331,1,1,3578.27,2171.2942,3578.27,286.2616
310,4/4/2018,4/11/2018,17510,1,9,SO44332,1,1,3578.27,2171.2942,3578.27,286.2616
345,4/5/2018,4/12/2018,11343,1,10,SO44333,1,1,3399.99,1912.1544,3399.99,271.9992
311,4/5/2018,4/12/2018,28273,1,4,SO44334,1,1,3578.27,2171.2942,3578.27,286.2616
324,4/5/2018,4/12/2018,20165,1,10,SO44335,1,1,699.0982,413.1463,699.0982,55.9279
345,4/5/2018,4/12/2018,25895,1,1,SO44336,1,1,3399.99,1912.1544,3399.99,271.9992
351,4/5/2018,4/12/2018,11097,1,9,SO44337,1,1,3374.99,1898.0944,3374.99,269.9992
314,4/5/2018,4/12/2018,18188,1,9,SO44338,1,1,3578.27,2171.2942,3578.27,286.2616
311,4/5/2018,4/12/2018,18189,1,9,SO44339,1,1,3578.27,2171.2942,3578.27,286.2616
314,4/5/2018,4/12/2018,17354,1,9,SO44340,1,1,3578.27,2171.2942,3578.27,286.2616
348,4/6/2018,4/13/2018,25905,1,4,SO44341,1,1,3374.99,1898.0944,3374.99,269.9992
320,4/6/2018,4/13/2018,14610,1,1,SO44342,1,1,699.0982,413.1463,699.0982,55.9279
314,4/6/2018,4/13/2018,17920,1,9,SO44343,1,1,3578.27,2171.2942,3578.27,286.2616
310,4/7/2018,4/14/2018,14427,1,10,SO44344,1,2,1789.135,2171.2942,3578.27,286.2616
313,4/7/2018,4/14/2018,28200,1,4,SO44345,1,2,1789.135,2171.2942,3578.27,286.2616
336,4/7/2018,4/14/2018,14602,1,4,SO44346,1,2,349.5491,413.1463,699.0982,55.9279
312,4/7/2018,4/14/2018,17911,1,9,SO44347,1,2,1789.135,2171.2942,3578.27,286.2616
313,4/8/2018,4/15/2018,14159,1,10,SO44348,1,4,894.5675,2171.2942,3578.27,286.2616
311,4/8/2018,4/15/2018,28243,1,4,SO44349,1,4,894.5675,2171.2942,3578.27,286.2616
312,4/8/2018,4/15/2018,28244,1,4,SO44350,1,4,894.5675,2171.2942,3578.27,286.2616
314,4/8/2018,4/15/2018,28271,1,4,SO44351,1,4,894.5675,2171.2942,3578.27,286.2616
311,4/8/2018,4/15/2018,28297,1,1,SO44352,1,4,894.5675,2171.2942,3578.27,286.2616
326,4/8/2018,4/15/2018,14591,1,4,SO44353,1,4,174.7745,413.1463,699.0982,55.9279
336,4/8/2018,4/15/2018,14603,1,4,SO44354,1,4,174.7745,413.1463,699.0982,55.9279
347,4/8/2018,4/15/2018,11093,1,9,SO44355,1,4,849.9975,1912.1544,3399.99,271.9992
345,4/8/2018,4/15/2018,11099,1,9,SO44356,1,4,849.9975,1912.1544,3399.99,271.9992
310,4/8/2018,4/15/2018,17511,1,9,SO44357,1,4,894.5675,2171.2942,3578.27,286.2616
310,4/8/2018,4/15/2018,17732,1,9,SO44358,1,4,894.5675,2171.2942,3578.27,286.2616
311,4/9/2018,4/16/2018,14525,1,10,SO44359,1,1,3578.27,2171.2942,3578.27,286.2616
311,4/9/2018,4/16/2018,14158,1,10,SO44360,1,1,3578.27,2171.2942,3578.27,286.2616
310,4/9/2018,4/16/2018,13686,1,8,SO44361,1,1,3578.27,2171.2942,3578.27,286.2616
310,4/9/2018,4/16/2018,28259,1,4,SO44362,1,1,3578.27,2171.2942,3578.27,286.2616
312,4/9/2018,4/16/2018,28285,1,1,SO44363,1,1,3578.27,2171.2942,3578.27,286.2616
348,4/9/2018,4/16/2018,11092,1,9,SO44364,1,1,3374.99,1898.0944,3374.99,269.9992
313,4/9/2018,4/16/2018,17912,1,9,SO44365,1,1,3578.27,2171.2942,3578.27,286.2616
313,4/9/2018,4/16/2018,17502,1,9,SO44366,1,1,3578.27,2171.2942,3578.27,286.2616
328,4/9/2018,4/16/2018,25562,1,9,SO44367,1,1,699.0982,413.1463,699.0982,55.9279
314,4/10/2018,4/17/2018,14150,1,10,SO44368,1,1,3578.27,2171.2942,3578.27,286.2616
310,4/10/2018,4/17/2018,28250,1,4,SO44369,1,1,3578.27,2171.2942,3578.27,286.2616
313,4/10/2018,4/17/2018,18193,1,9,SO44370,1,1,3578.27,2171.2942,3578.27,286.2616
311,4/10/2018,4/17/2018,17514,1,9,SO44371,1,1,3578.27,2171.2942,3578.27,286.2616
310,4/10/2018,4/17/2018,17736,1,9,SO44372,1,1,3578.27,2171.2942,3578.27,286.2616
310,4/11/2018,4/18/2018,13767,1,8,SO44373,1,1,3578.27,2171.2942,3578.27,286.2616
310,4/11/2018,4/18/2018,14157,1,10,SO44374,1,1,3578.27,2171.2942,3578.27,286.2616
310,4/11/2018,4/18/2018,14183,1,10,SO44375,1,1,3578.27,2171.2942,3578.27,286.2616
349,4/11/2018,4/18/2018,29399,1,8,SO44376,1,1,3374.99,1898.0944,3374.99,269.9992
310,4/11/2018,4/18/2018,28234,1,4,SO44377,1,1,3578.27,2171.2942,3578.27,286.2616
349,4/11/2018,4/18/2018,25903,1,1,SO44378,1,1,3374.99,1898.0944,3374.99,269.9992
351,4/11/2018,4/18/2018,11080,1,9,SO44379,1,1,3374.99,1898.0944,3374.99,269.9992
310,4/11/2018,4/18/2018,17915,1,9,SO44380,1,1,3578.27,2171.2942,3578.27,286.2616
313,4/12/2018,4/19/2018,14191,1,10,SO44381,1,1,3578.27,2171.2942,3578.27,286.2616
347,4/12/2018,4/19/2018,11341,1,10,SO44382,1,1,3399.99,1912.1544,3399.99,271.9992
310,4/12/2018,4/19/2018,28268,1,4,SO44383,1,1,3578.27,2171.2942,3578.27,286.2616
311,4/12/2018,4/19/2018,28296,1,4,SO44384,1,1,3578.27,2171.2942,3578.27,286.2616
314,4/12/2018,4/19/2018,28298,1,4,SO44385,1,1,3578.27,2171.2942,3578.27,286.2616
312,4/12/2018,4/19/2018,28587,1,4,SO44386,1,1,3578.27,2171.2942,3578.27,286.2616
351,4/12/2018,4/19/2018,11096,1,9,SO44387,1,1,3374.99,1898.0944,3374.99,269.9992
310,4/12/2018,4/19/2018,17924,1,9,SO44388,1,1,3578.27,2171.2942,3578.27,286.2616
313,4/12/2018,4/19/2018,17925,1,9,SO44389,1,1,3578.27,2171.2942,3578.27,286.2616
314,4/12/2018,4/19/2018,17353,1,9,SO44390,1,1,3578.27,2171.2942,3578.27,286.2616
313,4/12/2018,4/19/2018,17730,1,9,SO44391,1,1,3578.27,2171.2942,3578.27,286.2616
314,4/12/2018,4/19/2018,17910,1,9,SO44392,1,1,3578.27,2171.2942,3578.27,286.2616
345,4/13/2018,4/20/2018,29398,1,8,SO44393,1,1,3399.99,1912.1544,3399.99,271.9992
